date,volume,close,open,low,high,adjclose,dividends,splits
2010-03-22,456419600,8.026785850524902,7.873928546905518,7.862500190734863,8.071428298950195,6.93626070022583,0.0,0.0
2010-03-23,602431200,8.15571403503418,8.058571815490723,8.003571510314941,8.170714378356934,7.047673225402832,0.0,0.0
2010-03-24,597780400,8.19178581237793,8.130000114440918,8.125356674194336,8.221428871154785,7.07884407043457,0.0,0.0
2010-03-25,542284400,8.094642639160156,8.247142791748047,8.080357551574707,8.248929023742676,6.994897842407227,0.0,0.0
2010-03-26,640875200,8.246428489685059,8.176785469055176,8.162500381469727,8.283928871154785,7.126063346862793,0.0,0.0
2010-03-29,540744400,8.299642562866211,8.321428298950195,8.27214241027832,8.352499961853027,7.172047138214111,0.0,0.0
2010-03-30,527310000,8.423213958740234,8.449999809265137,8.366071701049805,8.481428146362305,7.278829097747803,0.0,0.0
2010-03-31,430659600,8.392857551574707,8.410357475280762,8.373571395874023,8.450357437133789,7.252595901489258,0.0,0.0
2010-04-01,603145200,8.427499771118164,8.478928565979004,8.3125,8.526071548461914,7.282534122467041,0.0,0.0
2010-04-05,684507600,8.517499923706055,8.392143249511719,8.384642601013184,8.518214225769043,7.36030387878418,0.0,0.0
2010-04-06,447017200,8.555000305175781,8.507143020629883,8.464285850524902,8.579999923706055,7.392711162567139,0.0,0.0
2010-04-07,628502000,8.592857360839844,8.555356979370117,8.523571014404297,8.640000343322754,7.425426006317139,0.0,0.0
2010-04-08,572989200,8.569643020629883,8.587142944335938,8.501428604125977,8.626428604125977,7.405362129211426,0.0,0.0
2010-04-09,334182800,8.635356903076172,8.6225004196167,8.587857246398926,8.638928413391113,7.462148666381836,0.0,0.0
2010-04-12,333026400,8.653214454650879,8.649999618530273,8.63607120513916,8.681071281433105,7.477582931518555,0.0,0.0
2010-04-13,306210800,8.658214569091797,8.637857437133789,8.611071586608887,8.671428680419922,7.481902122497559,0.0,0.0
2010-04-14,404076400,8.774642944335938,8.760000228881836,8.716785430908203,8.778928756713867,7.582512855529785,0.0,0.0
2010-04-15,376784800,8.890000343322754,8.777856826782227,8.768214225769043,8.893928527832031,7.682199478149414,0.0,0.0
2010-04-16,750545600,8.835714340209961,8.8774995803833,8.733928680419922,8.96928596496582,7.635287284851074,0.0,0.0
2010-04-19,566924400,8.823928833007812,8.822500228881836,8.634642601013184,8.853214263916016,7.6251020431518555,0.0,0.0
2010-04-20,738326400,8.735357284545898,8.876428604125977,8.677143096923828,8.901785850524902,7.548563480377197,0.0,0.0
2010-04-21,982391200,9.257857322692871,9.242856979370117,9.133213996887207,9.294642448425293,8.000078201293945,0.0,0.0
2010-04-22,793424800,9.516785621643066,9.222857475280762,9.149999618530273,9.526785850524902,8.223827362060547,0.0,0.0
2010-04-23,796955600,9.672499656677246,9.57107162475586,9.535714149475098,9.720714569091797,8.358383178710938,0.0,0.0
2010-04-26,479068800,9.625,9.710000038146973,9.578214645385742,9.730713844299316,8.317339897155762,0.0,0.0
2010-04-27,709343600,9.35857105255127,9.545356750488281,9.304286003112793,9.565713882446289,8.087105751037598,0.0,0.0
2010-04-28,758402400,9.342857360839844,9.401785850524902,9.157500267028809,9.428571701049805,8.073527336120605,0.0,0.0
2010-04-29,558840800,9.59428596496582,9.393571853637695,9.357500076293945,9.642857551574707,8.29079818725586,0.0,0.0
2010-04-30,542463600,9.3246431350708,9.61821460723877,9.321428298950195,9.663214683532715,8.057791709899902,0.0,0.0
2010-05-03,454342000,9.512499809265137,9.422857284545898,9.388571739196777,9.567142486572266,8.220124244689941,0.0,0.0
2010-05-04,723819600,9.238571166992188,9.388928413391113,9.169642448425293,9.403214454650879,7.983410358428955,0.0,0.0
2010-05-05,883103200,9.142499923706055,9.036786079406738,8.883213996887207,9.21928596496582,7.900392055511475,0.0,0.0
2010-05-06,1285860800,8.794642448425293,9.065357208251953,7.1160712242126465,9.223214149475098,7.599795341491699,0.0,0.0
2010-05-07,1676018400,8.423571586608887,8.70392894744873,8.043213844299316,8.806071281433105,7.279138088226318,0.0,0.0
2010-05-10,984306400,9.07107162475586,8.9375,8.876070976257324,9.094642639160156,7.838670253753662,0.0,0.0
2010-05-11,848906800,9.161428451538086,8.994285583496094,8.946428298950195,9.28178596496582,7.916748046875,0.0,0.0
2010-05-12,654379600,9.360357284545898,9.25857162475586,9.239285469055176,9.397500038146973,8.088651657104492,0.0,0.0
2010-05-13,599712400,9.227143287658691,9.400713920593262,9.157142639160156,9.464285850524902,7.973536491394043,0.0,0.0
2010-05-14,759362800,9.0649995803833,9.1128568649292,8.910714149475098,9.15999984741211,7.833423137664795,0.0,0.0
2010-05-17,762834800,9.079285621643066,9.096428871154785,8.846785545349121,9.149285316467285,7.845766067504883,0.0,0.0
2010-05-18,782678400,9.012857437133789,9.177857398986816,8.937856674194336,9.233928680419922,7.788362979888916,0.0,0.0
2010-05-19,1025726800,8.869285583496094,8.910714149475098,8.744643211364746,9.032856941223145,7.6642985343933105,0.0,0.0
2010-05-20,1282915200,8.49142837524414,8.638571739196777,8.436071395874023,8.708928108215332,7.337775707244873,0.0,0.0
2010-05-21,1223891200,8.654285430908203,8.3149995803833,8.262499809265137,8.732142448425293,7.478505611419678,0.0,0.0
2010-05-24,754238800,8.812856674194336,8.831428527832031,8.795000076293945,8.960714340209961,7.615534782409668,0.0,0.0
2010-05-25,1048006400,8.757857322692871,8.548213958740234,8.470000267028809,8.812856674194336,7.5680084228515625,0.0,0.0
2010-05-26,850654000,8.71821403503418,8.931428909301758,8.705357551574707,9.004642486572266,7.533749580383301,0.0,0.0
2010-05-27,666282400,9.048213958740234,8.949999809265137,8.896785736083984,9.067500114440918,7.8189167976379395,0.0,0.0
2010-05-28,815614800,9.174285888671875,9.263928413391113,9.048213958740234,9.264286041259766,7.927861213684082,0.0,0.0
2010-06-01,876472800,9.315357208251953,9.274642944335938,9.248571395874023,9.497857093811035,8.049765586853027,0.0,0.0
2010-06-02,688548000,9.426785469055176,9.447856903076172,9.297499656677246,9.45714282989502,8.1460542678833,0.0,0.0
2010-06-03,650106800,9.39714241027832,9.470714569091797,9.3003568649292,9.483928680419922,8.120438575744629,0.0,0.0
2010-06-04,758304400,9.14142894744873,9.221785545349121,9.093928337097168,9.353571891784668,7.899468421936035,0.0,0.0
2010-06-07,886942000,8.962142944335938,9.224642753601074,8.948214530944824,9.255356788635254,7.744541168212891,0.0,0.0
2010-06-08,1000770400,8.904643058776855,9.044285774230957,8.773214340209961,9.064285278320312,7.694849967956543,0.0,0.0
2010-06-09,854630000,8.685714721679688,8.981071472167969,8.660357475280762,8.996428489685059,7.5056657791137695,0.0,0.0
2010-06-10,776356000,8.946785926818848,8.744285583496094,8.649999618530273,8.963571548461914,7.731266975402832,0.0,0.0
2010-06-11,545759200,9.05392837524414,8.865357398986816,8.83464241027832,9.066428184509277,7.823855876922607,0.0,0.0
2010-06-14,602960400,9.081428527832031,9.14142894744873,9.071785926818848,9.255356788635254,7.847616195678711,0.0,0.0
2010-06-15,585074000,9.274642944335938,9.130000114440918,9.125,9.280357360839844,8.014580726623535,0.0,0.0
2010-06-16,783678000,9.544642448425293,9.324999809265137,9.30821418762207,9.5625,8.24790096282959,0.0,0.0
2010-06-17,872855200,9.70964241027832,9.664285659790039,9.625,9.746428489685059,8.390480995178223,0.0,0.0
2010-06-18,784621600,9.788214683532715,9.723214149475098,9.693571090698242,9.821428298950195,8.458379745483398,0.0,0.0
2010-06-21,776490400,9.64892864227295,9.917499542236328,9.59749984741211,9.964642524719238,8.338018417358398,0.0,0.0
2010-06-22,717262000,9.780357360839844,9.720000267028809,9.696428298950195,9.856071472167969,8.451589584350586,0.0,0.0
2010-06-23,768457200,9.677499771118164,9.806428909301758,9.567856788635254,9.809286117553711,8.36270809173584,0.0,0.0
2010-06-24,714277200,9.607142448425293,9.678571701049805,9.574999809265137,9.757143020629883,8.301907539367676,0.0,0.0
2010-06-25,549942400,9.524999618530273,9.645000457763672,9.49321460723877,9.65250015258789,8.230924606323242,0.0,0.0
2010-06-28,584948000,9.58214282989502,9.533214569091797,9.447142601013184,9.633928298950195,8.280308723449707,0.0,0.0
2010-06-29,1133344800,9.14892864227295,9.432857513427734,9.08214282989502,9.442500114440918,7.905947208404541,0.0,0.0
2010-06-30,739452000,8.983214378356934,9.168213844299316,8.92892837524414,9.213213920593262,7.762749195098877,0.0,0.0
2010-07-01,1022896000,8.874285697937012,9.08214282989502,8.686429023742676,9.100000381469727,7.668618202209473,0.0,0.0
2010-07-02,693842800,8.81928539276123,8.94607162475586,8.685714721679688,8.961785316467285,7.62108850479126,0.0,0.0
2010-07-06,615235600,8.879642486572266,8.964285850524902,8.791428565979004,9.028571128845215,7.673245429992676,0.0,0.0
2010-07-07,654556000,9.238214492797852,8.94607162475586,8.919642448425293,9.241786003112793,7.9831037521362305,0.0,0.0
2010-07-08,738144400,9.217499732971191,9.374285697937012,9.103214263916016,9.389286041259766,7.965201377868652,0.0,0.0
2010-07-09,433322400,9.27214241027832,9.174642562866211,9.1128568649292,9.282142639160156,8.012421607971191,0.0,0.0
2010-07-12,562878400,9.188928604125977,9.233214378356934,9.102143287658691,9.351785659790039,7.940512657165527,0.0,0.0
2010-07-13,1190924000,8.992856979370117,9.154285430908203,8.801071166992188,9.157142639160156,7.771081447601318,0.0,0.0
2010-07-14,812047600,9.026071548461914,8.906428337097168,8.892857551574707,9.135714530944824,7.799781799316406,0.0,0.0
2010-07-15,824866000,8.98035717010498,8.865357398986816,8.83214282989502,9.177499771118164,7.7602763175964355,0.0,0.0
2010-07-16,1039858400,8.925000190734863,9.042142868041992,8.871786117553711,9.106071472167969,7.712443828582764,0.0,0.0
2010-07-19,1024478000,8.77071475982666,8.924285888671875,8.557143211364746,8.924285888671875,7.579117298126221,0.0,0.0
2010-07-20,1074950800,8.996071815490723,8.675000190734863,8.571785926818848,9.032142639160156,7.773858547210693,0.0,0.0
2010-07-21,1185671200,9.079999923706055,9.467499732971191,9.071428298950195,9.469642639160156,7.846384525299072,0.0,0.0
2010-07-22,645318800,9.250714302062988,9.20285701751709,9.11821460723877,9.285714149475098,7.993905544281006,0.0,0.0
2010-07-23,533388800,9.283571243286133,9.181785583496094,9.152856826782227,9.299285888671875,8.022296905517578,0.0,0.0
2010-07-26,420551600,9.260000228881836,9.285714149475098,9.20392894744873,9.289285659790039,8.001930236816406,0.0,0.0
2010-07-27,584771600,9.431428909301758,9.31678581237793,9.296428680419922,9.45714282989502,8.150067329406738,0.0,0.0
2010-07-28,519985200,9.319999694824219,9.41678524017334,9.294642448425293,9.499643325805664,8.053776741027832,0.0,0.0
2010-07-29,643806800,9.21821403503418,9.311071395874023,9.146428108215332,9.380356788635254,7.965819835662842,0.0,0.0
2010-07-30,448210000,9.1875,9.138928413391113,9.103571891784668,9.274999618530273,7.9392805099487305,0.0,0.0
2010-08-02,428055600,9.351785659790039,9.30142879486084,9.27214241027832,9.378213882446289,8.081242561340332,0.0,0.0
2010-08-03,417653600,9.354642868041992,9.321785926818848,9.265000343322754,9.402142524719238,8.083711624145508,0.0,0.0
2010-08-04,420375200,9.392143249511719,9.3871431350708,9.296785354614258,9.438570976257324,8.116116523742676,0.0,0.0
2010-08-05,289097200,9.346428871154785,9.34749984741211,9.305356979370117,9.399285316467285,8.076613426208496,0.0,0.0
2010-08-06,444897600,9.288928985595703,9.277856826782227,9.201071739196777,9.33892822265625,8.026927947998047,0.0,0.0
2010-08-09,303128000,9.348214149475098,9.338571548461914,9.270357131958008,9.362500190734863,8.078158378601074,0.0,0.0
2010-08-10,451920000,9.264642715454102,9.280357360839844,9.198214530944824,9.301785469055176,8.005939483642578,0.0,0.0
2010-08-11,620054400,8.935357093811035,9.121428489685059,8.921785354614258,9.13178539276123,7.721391677856445,0.0,0.0
2010-08-12,534920400,8.992500305175781,8.810357093811035,8.789999961853027,9.039285659790039,7.770771503448486,0.0,0.0
2010-08-13,354869200,8.896428108215332,8.987500190734863,8.896071434020996,8.99571418762207,7.687753677368164,0.0,0.0
2010-08-16,318430000,8.84428596496582,8.842143058776855,8.807857513427734,8.92892837524414,7.642696380615234,0.0,0.0
2010-08-17,422640400,8.998929023742676,8.931428909301758,8.899999618530273,9.093928337097168,7.776327610015869,0.0,0.0
2010-08-18,339696000,9.038214683532715,9.012857437133789,8.984999656677246,9.095356941223145,7.81027364730835,0.0,0.0
2010-08-19,426706000,8.924285888671875,9.029999732971191,8.881428718566895,9.052857398986816,7.711823463439941,0.0,0.0
2010-08-20,384230000,8.915714263916016,8.90678596496582,8.892857551574707,9.068571090698242,7.704420566558838,0.0,0.0
2010-08-23,414041600,8.778571128845215,8.992500305175781,8.758928298950195,9.0,7.585907936096191,0.0,0.0
2010-08-24,602565600,8.568928718566895,8.66678524017334,8.523214340209961,8.678571701049805,7.404747009277344,0.0,0.0
2010-08-25,596867600,8.674642562866211,8.501428604125977,8.471428871154785,8.71392822265625,7.496098518371582,0.0,0.0
2010-08-26,466505200,8.581428527832031,8.766071319580078,8.581428527832031,8.776785850524902,7.415548324584961,0.0,0.0
2010-08-27,548391200,8.62928581237793,8.633928298950195,8.412857055664062,8.664643287658691,7.456904411315918,0.0,0.0
2010-08-30,383289200,8.660714149475098,8.59857177734375,8.595714569091797,8.776785850524902,7.4840617179870605,0.0,0.0
2010-08-31,420786800,8.682143211364746,8.637499809265137,8.583928108215332,8.734285354614258,7.502582550048828,0.0,0.0
2010-09-01,697037600,8.940357208251953,8.838213920593262,8.795714378356934,8.980713844299316,7.725714206695557,0.0,0.0
2010-09-02,415427600,9.006071090698242,8.97357177734375,8.8774995803833,9.006071090698242,7.782501697540283,0.0,0.0
2010-09-03,520788800,9.241786003112793,9.110357284545898,9.089285850524902,9.242142677307129,7.986192226409912,0.0,0.0
2010-09-07,342557600,9.207500457763672,9.165714263916016,9.151785850524902,9.268928527832031,7.9565629959106445,0.0,0.0
2010-09-08,526551200,9.390000343322754,9.277856826782227,9.253571510314941,9.442500114440918,8.11426830291748,0.0,0.0
2010-09-09,438575200,9.395357131958008,9.465714454650879,9.390000343322754,9.518571853637695,8.118895530700684,0.0,0.0
2010-09-10,387542400,9.407500267028809,9.399642944335938,9.335714340209961,9.446428298950195,8.129387855529785,0.0,0.0
2010-09-13,388780000,9.537142753601074,9.493571281433105,9.49142837524414,9.581428527832031,8.241419792175293,0.0,0.0
2010-09-14,408150400,9.57357120513916,9.507499694824219,9.482856750488281,9.613214492797852,8.272897720336914,0.0,0.0
2010-09-15,429368800,9.650713920593262,9.577500343322754,9.565713882446289,9.656428337097168,8.339558601379395,0.0,0.0
2010-09-16,652103200,9.8774995803833,9.65142822265625,9.625,9.881071090698242,8.535534858703613,0.0,0.0
2010-09-17,634477200,9.83464241027832,9.917499542236328,9.774285316467285,9.927143096923828,8.498498916625977,0.0,0.0
2010-09-20,658677600,10.115357398986816,9.859999656677246,9.851785659790039,10.135000228881836,8.74107551574707,0.0,0.0
2010-09-21,668074400,10.134642601013184,10.137857437133789,10.099642753601074,10.262499809265137,8.757741928100586,0.0,0.0
2010-09-22,585289600,10.276785850524902,10.096785545349121,10.086071014404297,10.28499984741211,8.880573272705078,0.0,0.0
2010-09-23,786116800,10.318571090698242,10.22607135772705,10.214285850524902,10.455714225769043,8.916681289672852,0.0,0.0
2010-09-24,649488000,10.4399995803833,10.432143211364746,10.376785278320312,10.483214378356934,9.021612167358398,0.0,0.0
2010-09-27,482834800,10.398571014404297,10.499285697937012,10.393214225769043,10.526071548461914,8.985811233520508,0.0,0.0
2010-09-28,1035042400,10.244999885559082,10.420356750488281,9.821428298950195,10.420356750488281,8.853107452392578,0.0,0.0
2010-09-29,469644000,10.263214111328125,10.258213996887207,10.214285850524902,10.350357055664062,8.868846893310547,0.0,0.0
2010-09-30,673391600,10.133928298950195,10.321428298950195,10.044642448425293,10.357142448425293,8.757124900817871,0.0,0.0
2010-10-01,448142800,10.09000015258789,10.219642639160156,10.048213958740234,10.234999656677246,8.719162940979004,0.0,0.0
2010-10-04,435302000,9.951428413391113,10.057143211364746,9.920356750488281,10.103571891784668,8.599420547485352,0.0,0.0
2010-10-05,501967200,10.31928539276123,10.071428298950195,10.0649995803833,10.337499618530273,8.917298316955566,0.0,0.0
2010-10-06,670868800,10.328214645385742,10.342499732971191,10.187856674194336,10.428214073181152,8.925012588500977,0.0,0.0
2010-10-07,408399600,10.329285621643066,10.369285583496094,10.246786117553711,10.374285697937012,8.925941467285156,0.0,0.0
2010-10-08,658403200,10.5024995803833,10.418213844299316,10.357142448425293,10.517857551574707,9.075620651245117,0.0,0.0
2010-10-11,427753200,10.548571586608887,10.52642822265625,10.521428108215332,10.615714073181152,9.115435600280762,0.0,0.0
2010-10-12,558544000,10.662142753601074,10.5503568649292,10.44607162475586,10.696428298950195,9.21357536315918,0.0,0.0
2010-10-13,630092400,10.71928596496582,10.721428871154785,10.70714282989502,10.784285545349121,9.262954711914062,0.0,0.0
2010-10-14,435296400,10.796785354614258,10.774642944335938,10.728571891784668,10.802499771118164,9.329925537109375,0.0,0.0
2010-10-15,922194000,11.240714073181152,10.979999542236328,10.889642715454102,11.25,9.713540077209473,0.0,0.0
2010-10-18,1093010800,11.357142448425293,11.373929023742676,11.224642753601074,11.392857551574707,9.814151763916016,0.0,0.0
2010-10-19,1232784000,11.053214073181152,10.835714340209961,10.71500015258789,11.206071853637695,9.551515579223633,0.0,0.0
2010-10-20,721624400,11.090356826782227,11.035714149475098,10.95964241027832,11.223214149475098,9.583611488342285,0.0,0.0
2010-10-21,551460000,11.054286003112793,11.15571403503418,10.95714282989502,11.240714073181152,9.552444458007812,0.0,0.0
2010-10-22,372778000,10.981071472167969,11.038214683532715,10.939285278320312,11.072856903076172,9.489174842834473,0.0,0.0
2010-10-25,392462000,11.029999732971191,11.038928985595703,11.015714645385742,11.128571510314941,9.531454086303711,0.0,0.0
2010-10-26,392929600,11.001785278320312,10.95964241027832,10.916071891784668,11.062143325805664,9.507076263427734,0.0,0.0
2010-10-27,399002800,10.993928909301758,10.987500190734863,10.914285659790039,11.067856788635254,9.500285148620605,0.0,0.0
2010-10-28,551051200,10.90142822265625,10.998214721679688,10.746428489685059,11.0,9.420350074768066,0.0,0.0
2010-10-29,430511200,10.749285697937012,10.865357398986816,10.745357513427734,10.924285888671875,9.28887939453125,0.0,0.0
2010-11-01,423889200,10.863571166992188,10.793571472167969,10.79285717010498,10.914285659790039,9.387636184692383,0.0,0.0
2010-11-02,433930000,11.048571586608887,10.964285850524902,10.964285850524902,11.078214645385742,9.547504425048828,0.0,0.0
2010-11-03,508348400,11.171428680419922,11.120357513427734,11.018928527832031,11.174285888671875,9.653669357299805,0.0,0.0
2010-11-04,642488000,11.366786003112793,11.266071319580078,11.251070976257324,11.4350004196167,9.822486877441406,0.0,0.0
2010-11-05,361253200,11.326071739196777,11.356785774230957,11.3125,11.413214683532715,9.787303924560547,0.0,0.0
2010-11-08,281758400,11.37928581237793,11.328571319580078,11.312856674194336,11.420356750488281,9.833287239074707,0.0,0.0
2010-11-09,383544000,11.28857135772705,11.466071128845215,11.232142448425293,11.475000381469727,9.75489616394043,0.0,0.0
2010-11-10,384227200,11.358214378356934,11.308571815490723,11.198214530944824,11.384642601013184,9.815079689025879,0.0,0.0
2010-11-11,361284000,11.308928489685059,11.25,11.223214149475098,11.371428489685059,9.772486686706543,0.0,0.0
2010-11-12,795846800,11.001070976257324,11.285714149475098,10.843928337097168,11.303571701049805,9.506455421447754,0.0,0.0
2010-11-15,403606000,10.965714454650879,11.01642894744873,10.938214302062988,11.090714454650879,9.475905418395996,0.0,0.0
2010-11-16,657650000,10.771071434020996,10.918571472167969,10.6899995803833,10.985713958740234,9.307703018188477,0.0,0.0
2010-11-17,479449600,10.732142448425293,10.757143020629883,10.634285926818848,10.856785774230957,9.274067878723145,0.0,0.0
2010-11-18,494491200,11.01535701751709,10.899999618530273,10.88178539276123,11.059642791748047,9.518799781799316,0.0,0.0
2010-11-19,384843200,10.954643249511719,10.998929023742676,10.90142822265625,11.014286041259766,9.46633529663086,0.0,0.0
2010-11-22,393075200,11.191428184509277,10.95285701751709,10.923928260803223,11.191428184509277,9.670952796936035,0.0,0.0
2010-11-23,519447600,11.026071548461914,11.087499618530273,10.94857120513916,11.133928298950195,9.528057098388672,0.0,0.0
2010-11-24,413725200,11.242856979370117,11.142857551574707,11.133928298950195,11.264286041259766,9.715391159057617,0.0,0.0
2010-11-26,237585600,11.25,11.204999923706055,11.17642879486084,11.346428871154785,9.721566200256348,0.0,0.0
2010-11-29,445785200,11.31678581237793,11.267857551574707,11.12071418762207,11.338571548461914,9.779277801513672,0.0,0.0
2010-11-30,501858000,11.112500190734863,11.197856903076172,11.102499961853027,11.227143287658691,9.60274887084961,0.0,0.0
2010-12-01,461750800,11.300000190734863,11.259642601013184,11.25,11.348214149475098,9.764775276184082,0.0,0.0
2010-12-02,462837200,11.362500190734863,11.340356826782227,11.246071815490723,11.392857551574707,9.818780899047852,0.0,0.0
2010-12-03,342092800,11.337142944335938,11.321785926818848,11.297857284545898,11.380356788635254,9.796867370605469,0.0,0.0
2010-12-06,448481600,11.433928489685059,11.380000114440918,11.372142791748047,11.511785507202148,9.880505561828613,0.0,0.0
2010-12-07,391454000,11.364643096923828,11.564285278320312,11.361428260803223,11.57107162475586,9.82063102722168,0.0,0.0
2010-12-08,321935600,11.464642524719238,11.41535758972168,11.325357437133789,11.46500015258789,9.907048225402832,0.0,0.0
