date,close,open,volume,low,high,adjclose
1988-06-06,1035.0999755859375,1035.0999755859375,0.0,1035.0999755859375,1035.0999755859375,1035.0999755859375
1988-06-07,1031.199951171875,1031.199951171875,0.0,1031.199951171875,1031.199951171875,1031.199951171875
1988-06-08,1040.5,1040.5,0.0,1040.5,1040.5,1040.5
1988-06-09,1042.5999755859375,1042.5999755859375,0.0,1042.5999755859375,1042.5999755859375,1042.5999755859375
1988-06-10,1046.4000244140625,1046.4000244140625,0.0,1046.4000244140625,1046.4000244140625,1046.4000244140625
1988-06-15,1066.5,1066.5,0.0,1066.5,1066.5,1066.5
1988-06-16,1069.4000244140625,1069.4000244140625,0.0,1069.4000244140625,1069.4000244140625,1069.4000244140625
1988-06-20,1072.300048828125,1072.300048828125,0.0,1072.300048828125,1072.300048828125,1072.300048828125
1988-06-21,1058.0999755859375,1058.0999755859375,0.0,1058.0999755859375,1058.0999755859375,1058.0999755859375
1988-06-22,1072.0,1072.0,0.0,1072.0,1072.0,1072.0
1988-06-23,1083.4000244140625,1083.4000244140625,0.0,1083.4000244140625,1083.4000244140625,1083.4000244140625
1988-06-24,1082.699951171875,1082.699951171875,0.0,1082.699951171875,1082.699951171875,1082.699951171875
1988-06-27,1078.0,1078.0,0.0,1078.0,1078.0,1078.0
1988-06-28,1079.5999755859375,1079.5999755859375,0.0,1079.5999755859375,1079.5999755859375,1079.5999755859375
1988-06-29,1085.4000244140625,1085.4000244140625,0.0,1085.4000244140625,1085.4000244140625,1085.4000244140625
1988-06-30,1093.199951171875,1093.199951171875,0.0,1093.199951171875,1093.199951171875,1093.199951171875
1988-07-01,1105.4000244140625,1105.4000244140625,0.0,1105.4000244140625,1105.4000244140625,1105.4000244140625
1988-07-04,1094.5,1094.5,0.0,1094.5,1094.5,1094.5
1988-07-05,1095.699951171875,1095.699951171875,0.0,1095.699951171875,1095.699951171875,1095.699951171875
1988-07-06,1091.9000244140625,1091.9000244140625,0.0,1091.9000244140625,1091.9000244140625,1091.9000244140625
1988-07-07,1079.4000244140625,1079.4000244140625,0.0,1079.4000244140625,1079.4000244140625,1079.4000244140625
1988-07-11,1095.9000244140625,1095.9000244140625,0.0,1095.9000244140625,1095.9000244140625,1095.9000244140625
1988-07-12,1107.0999755859375,1107.0999755859375,0.0,1107.0999755859375,1107.0999755859375,1107.0999755859375
1988-07-13,1109.199951171875,1109.199951171875,0.0,1109.199951171875,1109.199951171875,1109.199951171875
1988-07-14,1118.4000244140625,1118.4000244140625,0.0,1118.4000244140625,1118.4000244140625,1118.4000244140625
1988-07-15,1131.0,1131.0,0.0,1131.0,1131.0,1131.0
1988-07-18,1146.5999755859375,1146.5999755859375,0.0,1146.5999755859375,1146.5999755859375,1146.5999755859375
1988-07-19,1136.199951171875,1136.199951171875,0.0,1136.199951171875,1136.199951171875,1136.199951171875
1988-07-20,1145.5,1145.5,0.0,1145.5,1145.5,1145.5
1988-07-21,1152.5,1152.5,0.0,1152.5,1152.5,1152.5
1988-07-22,1142.800048828125,1142.800048828125,0.0,1142.800048828125,1142.800048828125,1142.800048828125
1988-07-26,1132.5,1132.5,0.0,1132.5,1132.5,1132.5
1988-07-27,1136.300048828125,1136.300048828125,0.0,1136.300048828125,1136.300048828125,1136.300048828125
1988-07-28,1136.5999755859375,1136.5999755859375,0.0,1136.5999755859375,1136.5999755859375,1136.5999755859375
1988-07-29,1143.4000244140625,1143.4000244140625,0.0,1143.4000244140625,1143.4000244140625,1143.4000244140625
1988-08-01,1162.5999755859375,1162.5999755859375,0.0,1162.5999755859375,1162.5999755859375,1162.5999755859375
1988-08-02,1160.800048828125,1160.800048828125,0.0,1160.800048828125,1160.800048828125,1160.800048828125
1988-08-03,1170.199951171875,1170.199951171875,0.0,1170.199951171875,1170.199951171875,1170.199951171875
1988-08-04,1165.5999755859375,1165.5999755859375,0.0,1165.5999755859375,1165.5999755859375,1165.5999755859375
1988-08-05,1172.0999755859375,1172.0999755859375,0.0,1172.0999755859375,1172.0999755859375,1172.0999755859375
1988-08-08,1177.9000244140625,1177.9000244140625,0.0,1177.9000244140625,1177.9000244140625,1177.9000244140625
1988-08-11,1135.300048828125,1135.300048828125,0.0,1135.300048828125,1135.300048828125,1135.300048828125
1988-08-12,1132.0999755859375,1132.0999755859375,0.0,1132.0999755859375,1132.0999755859375,1132.0999755859375
1988-08-15,1122.800048828125,1122.800048828125,0.0,1122.800048828125,1122.800048828125,1122.800048828125
1988-08-16,1120.9000244140625,1120.9000244140625,0.0,1120.9000244140625,1120.9000244140625,1120.9000244140625
1988-08-17,1120.300048828125,1120.300048828125,0.0,1120.300048828125,1120.300048828125,1120.300048828125
1988-08-18,1096.4000244140625,1096.4000244140625,0.0,1096.4000244140625,1096.4000244140625,1096.4000244140625
1988-08-19,1081.5,1081.5,0.0,1081.5,1081.5,1081.5
1988-08-22,1075.699951171875,1075.699951171875,0.0,1075.699951171875,1075.699951171875,1075.699951171875
1988-08-23,1067.0,1067.0,0.0,1067.0,1067.0,1067.0
1988-08-24,1065.0,1065.0,0.0,1065.0,1065.0,1065.0
1988-08-25,1070.9000244140625,1070.9000244140625,0.0,1070.9000244140625,1070.9000244140625,1070.9000244140625
1988-08-26,1044.800048828125,1044.800048828125,0.0,1044.800048828125,1044.800048828125,1044.800048828125
1988-08-29,1020.2999877929688,1020.2999877929688,0.0,1020.2999877929688,1020.2999877929688,1020.2999877929688
1988-08-30,1020.2000122070312,1020.2000122070312,0.0,1020.2000122070312,1020.2000122070312,1020.2000122070312
1988-08-31,1036.5999755859375,1036.5999755859375,0.0,1036.5999755859375,1036.5999755859375,1036.5999755859375
1988-09-01,1031.800048828125,1031.800048828125,0.0,1031.800048828125,1031.800048828125,1031.800048828125
1988-09-02,1049.300048828125,1049.300048828125,0.0,1049.300048828125,1049.300048828125,1049.300048828125
1988-09-05,1067.0,1067.0,0.0,1067.0,1067.0,1067.0
1988-09-06,1062.300048828125,1062.300048828125,0.0,1062.300048828125,1062.300048828125,1062.300048828125
1988-09-07,1063.199951171875,1063.199951171875,0.0,1063.199951171875,1063.199951171875,1063.199951171875
1988-09-08,1066.5999755859375,1066.5999755859375,0.0,1066.5999755859375,1066.5999755859375,1066.5999755859375
1988-09-09,1063.5,1063.5,0.0,1063.5,1063.5,1063.5
1988-09-12,1065.5,1065.5,0.0,1065.5,1065.5,1065.5
1988-09-13,1062.9000244140625,1062.9000244140625,0.0,1062.9000244140625,1062.9000244140625,1062.9000244140625
1988-09-14,1067.5,1067.5,0.0,1067.5,1067.5,1067.5
1988-09-15,1070.0,1070.0,0.0,1070.0,1070.0,1070.0
1988-09-16,1064.9000244140625,1064.9000244140625,0.0,1064.9000244140625,1064.9000244140625,1064.9000244140625
1988-09-19,1062.5,1062.5,0.0,1062.5,1062.5,1062.5
1988-09-20,1040.0,1040.0,0.0,1040.0,1040.0,1040.0
1988-09-21,1046.5,1046.5,0.0,1046.5,1046.5,1046.5
1988-09-22,1045.9000244140625,1045.9000244140625,0.0,1045.9000244140625,1045.9000244140625,1045.9000244140625
1988-09-23,1033.699951171875,1033.699951171875,0.0,1033.699951171875,1033.699951171875,1033.699951171875
1988-09-26,1023.0999755859375,1023.0999755859375,0.0,1023.0999755859375,1023.0999755859375,1023.0999755859375
1988-09-27,1022.2999877929688,1022.2999877929688,0.0,1022.2999877929688,1022.2999877929688,1022.2999877929688
1988-09-28,1030.300048828125,1030.300048828125,0.0,1030.300048828125,1030.300048828125,1030.300048828125
1988-09-29,1030.699951171875,1030.699951171875,0.0,1030.699951171875,1030.699951171875,1030.699951171875
1988-09-30,1035.0,1035.0,0.0,1035.0,1035.0,1035.0
1988-10-03,1023.0999755859375,1023.0999755859375,0.0,1023.0999755859375,1023.0999755859375,1023.0999755859375
1988-10-04,1005.2999877929688,1005.2999877929688,0.0,1005.2999877929688,1005.2999877929688,1005.2999877929688
1988-10-05,993.2000122070312,993.2000122070312,0.0,993.2000122070312,993.2000122070312,993.2000122070312
1988-10-06,997.7000122070312,997.7000122070312,0.0,997.7000122070312,997.7000122070312,997.7000122070312
1988-10-07,1003.2999877929688,1003.2999877929688,0.0,1003.2999877929688,1003.2999877929688,1003.2999877929688
1988-10-10,1015.9000244140625,1015.9000244140625,0.0,1015.9000244140625,1015.9000244140625,1015.9000244140625
1988-10-11,1018.5,1018.5,0.0,1018.5,1018.5,1018.5
1988-10-12,1004.2000122070312,1004.2000122070312,0.0,1004.2000122070312,1004.2000122070312,1004.2000122070312
1988-10-13,997.2000122070312,997.2000122070312,0.0,997.2000122070312,997.2000122070312,997.2000122070312
1988-10-14,994.5999755859375,994.5999755859375,0.0,994.5999755859375,994.5999755859375,994.5999755859375
1988-10-17,1003.0999755859375,1003.0999755859375,0.0,1003.0999755859375,1003.0999755859375,1003.0999755859375
1988-10-18,1016.4000244140625,1016.4000244140625,0.0,1016.4000244140625,1016.4000244140625,1016.4000244140625
1988-10-19,1019.2000122070312,1019.2000122070312,0.0,1019.2000122070312,1019.2000122070312,1019.2000122070312
1988-10-20,1022.2999877929688,1022.2999877929688,0.0,1022.2999877929688,1022.2999877929688,1022.2999877929688
1988-10-21,1038.4000244140625,1038.4000244140625,0.0,1038.4000244140625,1038.4000244140625,1038.4000244140625
1988-10-24,1044.5,1044.5,0.0,1044.5,1044.5,1044.5
1988-10-25,1036.699951171875,1036.699951171875,0.0,1036.699951171875,1036.699951171875,1036.699951171875
1988-10-26,1043.199951171875,1043.199951171875,0.0,1043.199951171875,1043.199951171875,1043.199951171875
1988-10-27,1040.0999755859375,1040.0999755859375,0.0,1040.0999755859375,1040.0999755859375,1040.0999755859375
1988-10-28,1035.0,1035.0,0.0,1035.0,1035.0,1035.0
1988-10-31,1039.300048828125,1039.300048828125,0.0,1039.300048828125,1039.300048828125,1039.300048828125
1988-11-01,1032.699951171875,1032.699951171875,0.0,1032.699951171875,1032.699951171875,1032.699951171875
1988-11-02,1030.0999755859375,1030.0999755859375,0.0,1030.0999755859375,1030.0999755859375,1030.0999755859375
1988-11-03,1030.199951171875,1030.199951171875,0.0,1030.199951171875,1030.199951171875,1030.199951171875
1988-11-04,1028.5,1028.5,0.0,1028.5,1028.5,1028.5
1988-11-07,1023.2999877929688,1023.2999877929688,0.0,1023.2999877929688,1023.2999877929688,1023.2999877929688
1988-11-09,1026.5,1026.5,0.0,1026.5,1026.5,1026.5
1988-11-10,1014.0999755859375,1014.0999755859375,0.0,1014.0999755859375,1014.0999755859375,1014.0999755859375
1988-11-11,1015.0,1015.0,0.0,1015.0,1015.0,1015.0
1988-11-14,1002.7000122070312,1002.7000122070312,0.0,1002.7000122070312,1002.7000122070312,1002.7000122070312
1988-11-15,997.7999877929688,997.7999877929688,0.0,997.7999877929688,997.7999877929688,997.7999877929688
1988-11-16,998.5999755859375,998.5999755859375,0.0,998.5999755859375,998.5999755859375,998.5999755859375
1988-11-17,991.2000122070312,991.2000122070312,0.0,991.2000122070312,991.2000122070312,991.2000122070312
1988-11-18,991.4000244140625,991.4000244140625,0.0,991.4000244140625,991.4000244140625,991.4000244140625
1988-11-21,992.7999877929688,992.7999877929688,0.0,992.7999877929688,992.7999877929688,992.7999877929688
1988-11-22,999.5,999.5,0.0,999.5,999.5,999.5
1988-11-23,1008.2000122070312,1008.2000122070312,0.0,1008.2000122070312,1008.2000122070312,1008.2000122070312
1988-11-24,1012.2000122070312,1012.2000122070312,0.0,1012.2000122070312,1012.2000122070312,1012.2000122070312
1988-11-25,1011.2999877929688,1011.2999877929688,0.0,1011.2999877929688,1011.2999877929688,1011.2999877929688
1988-11-28,1002.5999755859375,1002.5999755859375,0.0,1002.5999755859375,1002.5999755859375,1002.5999755859375
1988-11-29,1003.4000244140625,1003.4000244140625,0.0,1003.4000244140625,1003.4000244140625,1003.4000244140625
1988-11-30,1005.5,1005.5,0.0,1005.5,1005.5,1005.5
1988-12-01,1003.5,1003.5,0.0,1003.5,1003.5,1003.5
1988-12-02,999.4000244140625,999.4000244140625,0.0,999.4000244140625,999.4000244140625,999.4000244140625
1988-12-05,993.2000122070312,993.2000122070312,0.0,993.2000122070312,993.2000122070312,993.2000122070312
1988-12-06,996.0999755859375,996.0999755859375,0.0,996.0999755859375,996.0999755859375,996.0999755859375
1988-12-07,999.0,999.0,0.0,999.0,999.0,999.0
1988-12-08,1002.7999877929688,1002.7999877929688,0.0,1002.7999877929688,1002.7999877929688,1002.7999877929688
1988-12-09,1002.2999877929688,1002.2999877929688,0.0,1002.2999877929688,1002.2999877929688,1002.2999877929688
1988-12-12,1001.2000122070312,1001.2000122070312,0.0,1001.2000122070312,1001.2000122070312,1001.2000122070312
1988-12-13,1002.5,1002.5,0.0,1002.5,1002.5,1002.5
1988-12-14,1001.2999877929688,1001.2999877929688,0.0,1001.2999877929688,1001.2999877929688,1001.2999877929688
1988-12-15,1003.2999877929688,1003.2999877929688,0.0,1003.2999877929688,1003.2999877929688,1003.2999877929688
1988-12-16,1002.5999755859375,1002.5999755859375,0.0,1002.5999755859375,1002.5999755859375,1002.5999755859375
1988-12-19,1007.9000244140625,1007.9000244140625,0.0,1007.9000244140625,1007.9000244140625,1007.9000244140625
1988-12-20,1014.7999877929688,1014.7999877929688,0.0,1014.7999877929688,1014.7999877929688,1014.7999877929688
1988-12-21,1014.4000244140625,1014.4000244140625,0.0,1014.4000244140625,1014.4000244140625,1014.4000244140625
1988-12-22,1016.0999755859375,1016.0999755859375,0.0,1016.0999755859375,1016.0999755859375,1016.0999755859375
1988-12-23,1024.800048828125,1024.800048828125,0.0,1024.800048828125,1024.800048828125,1024.800048828125
1988-12-27,1036.5,1036.5,0.0,1036.5,1036.5,1036.5
1988-12-28,1042.800048828125,1042.800048828125,0.0,1042.800048828125,1042.800048828125,1042.800048828125
1988-12-29,1044.199951171875,1044.199951171875,0.0,1044.199951171875,1044.199951171875,1044.199951171875
1988-12-30,1038.5999755859375,1038.5999755859375,0.0,1038.5999755859375,1038.5999755859375,1038.5999755859375
1989-01-03,1034.199951171875,1034.199951171875,0.0,1034.199951171875,1034.199951171875,1034.199951171875
1989-01-04,1030.699951171875,1030.699951171875,0.0,1030.699951171875,1030.699951171875,1030.699951171875
1989-01-05,1034.0999755859375,1034.0999755859375,0.0,1034.0999755859375,1034.0999755859375,1034.0999755859375
1989-01-06,1043.300048828125,1043.300048828125,0.0,1043.300048828125,1043.300048828125,1043.300048828125
1989-01-09,1072.0,1072.0,0.0,1072.0,1072.0,1072.0
1989-01-10,1083.5,1083.5,0.0,1083.5,1083.5,1083.5
1989-01-11,1085.5999755859375,1085.5999755859375,0.0,1085.5999755859375,1085.5999755859375,1085.5999755859375
1989-01-12,1095.300048828125,1095.300048828125,0.0,1095.300048828125,1095.300048828125,1095.300048828125
1989-01-13,1099.199951171875,1099.199951171875,0.0,1099.199951171875,1099.199951171875,1099.199951171875
1989-01-16,1107.9000244140625,1107.9000244140625,0.0,1107.9000244140625,1107.9000244140625,1107.9000244140625
1989-01-17,1104.800048828125,1104.800048828125,0.0,1104.800048828125,1104.800048828125,1104.800048828125
1989-01-18,1094.4000244140625,1094.4000244140625,0.0,1094.4000244140625,1094.4000244140625,1094.4000244140625
1989-01-19,1099.699951171875,1099.699951171875,0.0,1099.699951171875,1099.699951171875,1099.699951171875
1989-01-20,1095.300048828125,1095.300048828125,0.0,1095.300048828125,1095.300048828125,1095.300048828125
1989-01-23,1096.0,1096.0,0.0,1096.0,1096.0,1096.0
1989-01-24,1087.699951171875,1087.699951171875,0.0,1087.699951171875,1087.699951171875,1087.699951171875
1989-01-25,1101.4000244140625,1101.4000244140625,0.0,1101.4000244140625,1101.4000244140625,1101.4000244140625
1989-01-26,1108.699951171875,1108.699951171875,0.0,1108.699951171875,1108.699951171875,1108.699951171875
1989-01-27,1115.5,1115.5,0.0,1115.5,1115.5,1115.5
1989-01-30,1134.800048828125,1134.800048828125,0.0,1134.800048828125,1134.800048828125,1134.800048828125
1989-01-31,1133.300048828125,1133.300048828125,0.0,1133.300048828125,1133.300048828125,1133.300048828125
1989-02-01,1137.0,1137.0,0.0,1137.0,1137.0,1137.0
1989-02-02,1128.300048828125,1128.300048828125,0.0,1128.300048828125,1128.300048828125,1128.300048828125
1989-02-03,1143.4000244140625,1143.4000244140625,0.0,1143.4000244140625,1143.4000244140625,1143.4000244140625
1989-02-08,1151.199951171875,1151.199951171875,0.0,1151.199951171875,1151.199951171875,1151.199951171875
1989-02-09,1156.4000244140625,1156.4000244140625,0.0,1156.4000244140625,1156.4000244140625,1156.4000244140625
1989-02-10,1156.0,1156.0,0.0,1156.0,1156.0,1156.0
1989-02-13,1139.699951171875,1139.699951171875,0.0,1139.699951171875,1139.699951171875,1139.699951171875
1989-02-14,1120.199951171875,1120.199951171875,0.0,1120.199951171875,1120.199951171875,1120.199951171875
1989-02-15,1122.5999755859375,1122.5999755859375,0.0,1122.5999755859375,1122.5999755859375,1122.5999755859375
1989-02-16,1129.800048828125,1129.800048828125,0.0,1129.800048828125,1129.800048828125,1129.800048828125
1989-02-17,1129.9000244140625,1129.9000244140625,0.0,1129.9000244140625,1129.9000244140625,1129.9000244140625
1989-02-20,1132.800048828125,1132.800048828125,0.0,1132.800048828125,1132.800048828125,1132.800048828125
1989-02-21,1131.5,1131.5,0.0,1131.5,1131.5,1131.5
1989-02-22,1138.800048828125,1138.800048828125,0.0,1138.800048828125,1138.800048828125,1138.800048828125
1989-02-23,1134.5,1134.5,0.0,1134.5,1134.5,1134.5
1989-02-24,1135.199951171875,1135.199951171875,0.0,1135.199951171875,1135.199951171875,1135.199951171875
1989-02-27,1120.199951171875,1120.199951171875,0.0,1120.199951171875,1120.199951171875,1120.199951171875
1989-02-28,1108.300048828125,1108.300048828125,0.0,1108.300048828125,1108.300048828125,1108.300048828125
1989-03-01,1105.800048828125,1105.800048828125,0.0,1105.800048828125,1105.800048828125,1105.800048828125
