date,D05.SI,J36.SI,O39.SI,Z74.SI,U11.SI,J37.SI,C07.SI,V03.SI,C6L.SI,U14.SI
2010-01-20,-0.007957574002989238,0.0025174921939902306,-0.008068143581857081,0.0033392692460270787,-0.012422720750276187,-0.03164114390321318,0.004453721734850788,-0.004287347026200932,-0.013793369653433488,0.01960853146034422
2010-01-21,0.002659470046644749,-0.041057804210366956,-0.011642507854909853,0.0,-0.010471158729378998,0.011415824904643716,-0.023989942532950934,-0.009714052784994886,-0.006968736176328257,-0.032061894254119074
2010-01-22,-0.01606474425053205,-0.017839864730913344,-0.010594781151830109,0.003327695421633363,-0.014846846755629193,-0.005691682196598733,-0.01760455430531854,-0.005438042665576868,-0.008427080454262985,-0.010075682322196494
2010-01-25,-0.008130099607025326,-0.00601819562537448,-0.00712548252725093,0.022989193988267927,-0.0042826344790713455,-0.006873009996938063,-0.011650868395477975,-0.010964729175493786,-0.011347611060669817,-0.01273908459901881
2010-01-26,-0.03319826632590067,0.006684710011560086,-0.022906041302899464,-0.02631688940990134,-0.03161032138896735,-0.003454180083601416,-0.037411092363512415,-0.03022064101331439,-0.017266748962689735,-0.039220649058032644
2010-01-27,-0.015592150510988194,-0.004005596888353191,-0.014742906556787321,-0.013423236940135882,-0.007781823531419256,-0.008106458216131873,0.013693269418811807,-0.028820334182299425,-0.02052853062725889,-0.013422997812189471
2010-01-28,0.022600069638875515,0.002672039114211659,0.032870320671592054,0.010083967694108926,0.02098347684077437,0.0011622182370118789,0.017448981252263417,-0.0011704839767798774,0.021978942034567007,0.016086060938224893
2010-01-29,-0.002797195503784069,0.0006670433879556362,-0.019348252908406964,0.0066669646676604626,-0.007679674477719305,-0.011682309520678929,-0.005519699773707562,-0.00823028932229965,0.0014482225987882144,-0.005333237098129588
2010-02-01,-0.008438943848916454,-0.023609950334935254,0.008511177206874884,0.0,0.004395658104513946,-0.028607407130944347,-0.011929281478555948,-0.016667372042503237,0.0028901682980549985,-0.008053737734605989
2010-02-02,-0.005665409072441681,0.008157842004240273,-0.008511177206874913,-0.0133781432122199,-0.0077048823743665965,0.01440584198332126,0.003993732027892555,0.014303093820651206,-0.014535103580992997,0.01338697483273553
2010-02-03,0.0293931968178201,0.0027047294008494677,0.019348252908406843,0.0067111785445593385,0.024018610685127895,0.001191228621594749,0.007935549450663486,0.008250214501550363,0.0610552590683564,0.007947147864486269
2010-02-04,-0.020906715237860408,0.039713658563310245,-0.012049308446910071,-0.0033498596847057194,-0.007580030716085933,0.03509106610942857,0.01646443635246138,0.012827954812856451,-0.00829878113756395,-0.013280384962615766
2010-02-05,-0.011331423691551344,-0.026966279633464686,-0.019583654186817852,-0.027212804875049235,-0.02197898940828319,-0.02325642801291987,-0.018046604162072453,0.0,-0.02105326697979534,-0.010752823840095294
2010-02-08,0.01554785982806956,0.0,0.018371645048633995,0.017094627662759397,0.014341137684913591,-0.011834638096508775,-0.0256637597937973,0.013808889370193632,0.015482236583596022,0.016086060938224893
2010-02-09,0.009769859974587855,0.007968080552138266,0.02752949449261836,0.02675728954787091,0.02914406327799731,0.0023779597902553887,-0.005699888844446373,-0.01149417666855009,0.012491371124361458,0.04422054185460591
2010-02-10,-0.015395734840083643,0.003301518049190512,-0.013072037034041273,0.006579240688484735,-0.01933452372897917,0.007100755930124424,-0.01233097704368785,0.019462652221719876,0.020478397921927377,0.017654968234316514
2010-02-11,0.0,-0.004625200102478404,0.015430615169542592,0.00653572138649456,-0.002171687825648592,-0.005913582545799448,-0.02427807174312714,-0.004545563991251918,-0.0013522620194380464,-0.015113801972783315
2010-02-12,0.0,-0.008646442104729748,0.0011776386412267208,-0.016420591476289745,0.0010864706110817576,0.003552406230962211,0.0,0.013574870461220526,-0.030221752101765576,0.0
2010-02-17,0.005625874865495791,0.0315607032557363,0.011695519898368737,-0.006644354003537781,0.01294529916847449,0.022210155699371546,0.01263199107351167,0.0,0.031574014121203565,0.015113801972783279
2010-02-18,-0.009866252655794784,-0.006493470851637724,-0.009345689068562467,0.013244916897828557,-0.0075312476106458625,0.0011552620056472422,-0.012631991073511657,-0.005633515837247826,-0.013605368996655947,-0.015113801972783315
2010-02-19,-0.0014174299987454431,-0.016420790299368875,0.002344666353116688,-0.009917221476195026,0.004310397136189314,-0.015125301017668494,0.0008446906498692953,-0.005665939167259908,0.005464313925372248,-0.010204122184141674
2010-02-22,-0.004264177173529472,-0.013333410442426601,0.0023391817498673016,0.003316658581904292,0.0010747944038253373,0.0,0.015959942344709974,0.011299455004507792,0.010840187707499763,-0.002567262865982624
2010-02-23,0.01133142369155127,-0.017603750503990597,0.009303326105042552,0.009884870089795205,0.008555926484329814,-0.02372577058346279,0.0319851901074345,-0.00902930646996868,0.005376588815136124,0.027885187022907654
2010-02-24,-0.011331423691551344,-0.023497897847199176,-0.008135140673221615,-0.003284307195504587,-0.009630720888155243,-0.006020895857715879,0.018392717094427965,-0.025259666759237877,0.0013394997689903899,-0.0050126745031222626
2010-02-25,-0.00285357910214171,-0.01125171988079613,-0.007025697299916565,-0.009917221476195026,0.008565306976536602,-0.009708595977507943,-0.009556956440328213,-0.004661908874526639,-0.0026812050617867,-0.007566165054783908
2010-02-26,0.0,-0.03380418167567312,-0.002353805705921429,0.01320152867169967,-0.006417239423494314,0.00607907588293741,-0.029218860897149923,-0.014117880063823715,-0.001342934715033122,0.007566165054784013
2010-03-01,0.01277556406471555,0.045055901556469144,0.0,0.003273297144810442,-0.014046713673158337,0.013245266009918136,0.0024657773777939694,0.021102877366033074,0.005361929129601969,0.0
2010-03-02,0.0014094387289773332,0.02144657298927452,-0.004722645327680292,0.0,-0.00984127175004716,0.015430450069041795,0.025955037508688328,-0.009324388362063236,0.005333089081763579,0.0
2010-03-03,-0.0014094387289773863,0.008179914168043126,0.007076451033601719,0.006514368171757884,-0.004405264236237271,0.01403546041060362,0.007973514532884536,-0.00705055873587951,0.0053052009628824625,-0.007566165054783908
2010-03-04,-0.00707704285098227,0.004065215542739247,-0.002353805705921429,-0.009787665316568337,-0.0033170717295245163,-0.0011622182370117319,-0.013595031610855991,-0.00947853252329176,0.007905159837572947,-0.010178235869845235
2010-03-05,-0.0014215629397108665,-0.01980262900830389,0.004701136122886918,0.00653572138649456,-0.011135901643451431,-0.007001021600369644,0.027007931767586268,0.004750602255201517,0.04239560934948235,0.0
2010-03-08,0.009908044519670667,0.04054598510186357,0.0197336042324907,0.01615555963652605,0.018858237609213364,0.06461166779191586,0.030104266024876137,0.016451499178759158,-0.017766997487275813,0.010178235869845235
2010-03-09,-0.008486481579959702,0.056017387678620426,-0.0034547830205176227,0.009569747003636601,-0.0077223359657618606,0.03133664675758345,0.023303610700520533,-0.012903299497089024,-0.014184599333796719,0.012578839557906223
2010-03-10,0.0014192350619378156,0.010588549421213506,0.006896240226616739,0.009478598753146592,0.0066229508978303256,0.005305356464520581,-0.002232906775235202,0.0011797305864202213,0.03446400173867433,-0.007528347881893554
2010-03-11,0.005657807789044406,0.02145355165225583,0.011390144709364582,-0.0031496440417684143,0.018528905801905728,0.010526244107590906,0.004456935916042103,-0.0011797305864201279,-0.013897698187646263,-0.005050491676012642
2010-03-12,0.008426885859784978,0.012654688689196692,0.005647160629793109,-0.00950889472853819,0.009672561532240413,0.024820445793690173,0.010326808144475385,0.0011797305864202213,0.007604733846417856,-0.002534962414877121
2010-03-15,-0.005610299413512386,0.020741333120849054,-0.010186959724217844,-0.009600182548210882,-0.014001395875502313,0.016210940962955323,0.008039280811145789,0.001178760824724899,-0.0037952923661682303,-0.0025411662615331472
2010-03-16,0.008403689800055044,-0.010613451067720945,0.018038064240909576,0.02225872131851744,0.007563280649583564,-0.02338693248153816,-0.016142998450282647,0.0,-0.0025379887419879153,0.012642293731194295
2010-03-17,0.00694927508059603,0.003318960176625088,0.011111710482672833,0.006269497111750688,0.02129999603701336,0.005168129585769171,0.002218057082238275,0.003527444868553321,-0.0012714527382618006,-0.0025156733787712947
2010-03-18,0.009648461252334428,0.008995505076073756,-0.018962814999364638,0.0,0.014644662559399833,0.030458986630637282,0.02621807766797026,0.0011729158189734828,-0.0076628530709633045,0.0
2010-03-19,-0.03205839036955702,0.04380277410107536,0.0022498824956296674,0.015504055244349824,0.009302720500852322,-0.010050018618096356,-0.020332417111071747,0.015125050417477845,-0.010309421861902325,-0.00252209686069181
2010-03-22,0.016854479248126542,-0.013230179533560352,-0.020432519013107383,-0.02492319639786892,-0.00930272050085237,0.003025646020530044,-0.01403761624602905,0.01262239160059877,-0.006497652770186109,-0.007604523491731088
2010-03-23,0.016574908403853856,-0.015757505511810266,0.0011453311783200003,0.015649637898225672,0.01135792461934655,0.011016641630633905,0.015503888370567171,-0.0011412068744116005,0.005201479583927964,0.012642293731194295
2010-03-24,-0.00825341541855693,0.004694804618298479,-0.0034414572060989497,-0.012499993856457193,-0.0020552041184941842,-0.018091127176784464,0.013823643299256384,-0.0022856136623301605,-0.0038987098614924266,-0.007566165054783908
2010-03-25,-0.0027660431162008087,0.0011703742079064326,-0.0011507198044109824,0.0,0.0010278133914590156,-0.0010146181318889378,0.015059453000482151,-0.004587061922250673,-0.0026075569867155357,-0.002534962414877121
2010-03-26,0.011019458534757744,0.0,0.0022987667099502156,0.006269497111750688,0.0010273907270352308,-0.0030503634589133318,0.038399359204842276,0.005730368804991968,0.005208411416303489,0.0
2010-03-29,0.004101153861650239,0.002920029145486673,0.012550202584167457,0.02163935551813783,0.009197931421594273,-0.003059590427922334,0.028360755971419457,0.0022835136540003804,0.0,0.010101127469660976
2010-03-30,-0.006844630488793313,-0.03742691357243266,0.010152327689952891,-0.0030630056076783804,0.005073509641651317,-0.0185574205871722,0.011255142001646368,0.0011393979079176875,0.016742061306263132,-0.0025156733787712947
2010-03-31,-0.01801864737475323,0.007838513702262795,-0.022702530274120454,-0.02799549106397871,-0.027708212628556543,0.0010402684739679391,-0.033472954510901286,-0.006857068106559774,-0.029814269876491474,-0.017789576275031492
2010-04-01,0.01801864737475328,0.023739935688948485,0.018203500389408683,0.006289336930901848,0.022634702986905342,0.042732851308713224,0.06266520065733122,0.015927526696101278,0.020834194330490878,0.0102041221841416
2010-04-05,0.005479546669667048,0.031748737004670416,0.0056216000126464135,0.0031298042226171573,0.0,0.009910776846291318,0.028987078745431966,0.026727844998068694,0.0038585160129950813,0.012610644737073533
2010-04-06,0.00272840594468697,0.008486560416396918,-0.006750087311182583,0.003120162398315907,0.004060753874058927,0.000985512311893555,0.0031020200447433215,0.017429439043029633,0.0,-0.005025190646183875
2010-04-07,0.002721080947272544,0.027231772213864983,0.005627517183247832,-0.0031201623983159498,0.003035057147141785,0.04808637474696647,-0.01183448011598076,0.0021576904287619225,0.00256409756053918,0.022416888801304526
2010-04-08,-0.004084403072833182,-0.03288128160928082,0.0022420706312614573,-0.015748095864897338,0.002018219929214174,-0.024716138546444354,-0.058042529891537895,-0.0010781670129142232,-0.010296154229197437,-0.007416523367000054
2010-04-09,0.0013633221255606545,-0.008534846770750865,0.0,0.003169296436701638,0.0,0.005758330858956158,0.0039756799834707235,0.01392621211902244,0.009015005375465538,0.009876499097690478
2010-04-12,0.017556000316132178,0.0028528144719118147,0.0044691986862444135,0.006309302316444789,0.005027595111667717,0.0,-0.025453617650211605,0.018967900923401775,-0.009015005375465571,0.007343977813511611
2010-04-13,-0.00806453378582572,0.025317788527070995,-0.0022319794352168828,-0.009478598753146623,0.0,0.022706678202958287,0.012807653268936858,-0.007333714739944365,-0.006489299534187253,-0.014742288905547551
2010-04-14,0.044862449711277896,-0.017372191190830374,0.023193404026131435,0.0,0.0460639327678556,-0.01793325301940143,-0.02234994850434809,0.007333714739944304,0.011650667141133683,0.01960853146034422
2010-04-15,0.002577406277726999,0.011242573013592508,-0.0010929811799533665,-0.016000582501215617,0.0,0.01418438250393127,-0.011021568452333165,0.012448108411545668,-0.00645578409338317,-0.004866242554796578
2010-04-16,-0.0038686518846023678,0.02375120928478958,0.0010929811799533598,0.006430835497579074,-0.02031990267655541,0.0,0.02191941794480543,0.010256592148620543,0.005167957142100201,-0.0024419539042376216
2010-04-19,-0.007781925793327518,-0.018177072076566714,-0.019846522632531945,-0.012903615706452123,-0.016757405977965663,-0.010382454008454622,-0.023996976229758923,-0.015424562783650763,-0.036749448170891284,-0.01230033500131
2010-04-20,-0.003913981133256641,0.014348875866016223,0.0044442040199741874,0.022473362710088648,0.007920781407183608,0.013195228890897703,0.023317691021239467,0.010309462116880275,0.01723041541840273,0.014742288905547607
2010-04-21,0.003913981133256659,-0.014348875866016287,-0.005559105978356973,-0.009569747003636516,-0.004943300982162092,-0.03525839808536771,-0.01365046970198236,0.0010253896631103423,0.006548635575922516,-0.01722047691120201
2010-04-22,0.0,-0.006692869660674184,-0.004469198686244344,0.0,-0.0009912597049347128,0.006766647731271213,0.01025690730116771,-0.002051648622106526,0.0,0.007416523367000044
2010-04-23,0.007781925793327519,0.008913564407557898,0.002757040132674291,0.006389806986476587,0.0029715134084868124,0.02097313510029917,0.016192797830903077,0.0020516486221064958,0.0026075569867154967,-0.019901215422533074
2010-04-26,0.0038686518846024363,0.0104829215965373,0.0,0.0,0.001976204871039575,-0.005676613637100268,0.029676978091387803,0.009178961672504557,0.006489299534187324,0.0050126745031222305
2010-04-27,0.002570873817352703,0.026003816147689728,0.0,-0.016051699424650814,-0.00792863291298654,0.00473276268290674,-0.023003168961274294,0.0,0.0,0.0074720175524109825
2010-04-28,-0.027327946121112227,-0.030955556156593084,-0.018328699489343483,-0.02623091725654598,-0.01908651543065046,-0.0037842390954496963,-0.025590926078943338,-0.0050892506688443515,-0.02091550208695769,-0.015385077514887362
2010-04-29,0.009192513492572944,0.0005512612302618489,0.004613494995523449,0.009917221476194924,0.022067430064110542,0.007554309527265936,0.006797166727260769,0.006103782938017886,0.0052700099901322375,-0.005181439114754413
2010-04-30,0.0,0.014774580340872685,0.012578982973823968,0.0032843071955046712,0.007904924392796268,-0.004715009669090509,0.03200195351823594,0.0030380672344146684,-0.001315161578002132,0.0
2010-05-03,-0.01315804044526484,0.010267516901665701,-0.0045556938299166705,-0.009884870089795326,-0.003944685065551788,0.0,-0.009891407071008641,0.0020201124929377875,-0.011912509343479925,-0.01570697341991222
2010-05-04,-0.016021846041265213,0.002684726273284653,-0.01959692936165185,-0.020067590943673698,-0.02096934917427386,0.01594058654080827,-0.007313838616373519,-0.0010097714478015574,-0.006680033618693109,-0.018642435746565433
2010-05-05,-0.014915283166281832,-0.0048375617935177955,0.0,-0.010186893451236377,-0.014227718652342567,-0.014995647303533996,-0.015475993039373298,-0.003034723448704879,-0.013495693174328431,-0.01353192653896789
2010-05-06,0.0013650838191262788,-0.06741591078092408,0.00580414956605973,0.010186893451236299,-0.011323060566696604,-0.0714240997563878,-0.024706383357282365,-0.029238577330418652,-0.008185397273679734,-0.022039463266680794
2010-05-07,-0.02067606226550393,0.019406801272023596,-0.010471306034737298,0.006734108009403022,-0.010627178141276533,0.014098858143716865,-0.0034822686965032177,-0.03579814411649792,-0.02076210582976168,0.00832182474430456
2010-05-10,0.019310978446377615,0.008443496102066897,0.034485733090448764,0.01333348293427053,0.03671118000963217,0.004987902645770784,0.027512383005244122,0.016940065131722932,0.033015212806979576,0.021858962161037696
2010-05-11,-0.01652934506412146,0.01722758285153857,0.0,-0.013333482934270578,-0.02502729227216098,0.035194488176433635,0.02743728366002016,0.005583544251919913,-0.01088443503562225,-0.016349221713299306
2010-05-12,0.0027738164868398784,0.002751197829949154,0.008998531228706625,0.0066891289307328605,0.011548669634069187,-0.016465523785763454,-0.005272618968139289,0.014372639069142146,0.018970713213616246,0.0054794662220668975
2010-05-13,0.0027660431162006833,-0.0194179346883829,-0.010129451089015914,-0.010050447790586513,0.0,-0.016740872641325212,-0.005411853159473795,-0.003298310279402312,0.0040189944145688,0.024292613310917442
2010-05-14,-0.00832149298529689,-0.0022438096009855745,0.0011309198603092897,-0.0033727891495494086,-0.009439230332768708,-0.006975994395115539,-0.006117667425811778,-0.015538686277570084,-0.010753010573124774,-0.0053476888899038144
2010-05-17,0.0013916825861410788,-0.018130726511770525,-0.0011309198603092552,-0.01703610927072631,0.011524473782122277,0.0,-0.010976412128365289,-0.022625439410655243,-0.0163489312869427,-0.0026845660294748676
2010-05-18,-0.0027855077976408848,0.009672807409870827,0.0,0.020408898420275642,-0.0083681064627997,0.0,0.015060278535314617,0.0011433094548994852,0.002743562290286871,0.00803225491937879
2010-05-19,-0.00981083751735022,-0.03750081712465346,-0.027524851844330168,-0.020408898420275767,-0.012685118468113626,-0.0010004064367384656,-0.02894743975486071,-0.01729138398627355,-0.013793369653433488,-0.01342285781968507
2010-05-20,-0.010007397569779536,0.011689251619644327,-0.0058299613858093435,0.006849215819490044,-0.0010643687851211278,-0.030490157411483056,-0.03197578780357143,-0.010520190885715075,0.0,0.0
2010-05-21,-0.023256724429474632,-0.04091885034154189,-0.023670037337523018,-0.024180937525611578,-0.01718630883847328,-0.04000541127181319,-0.030047814068014423,-0.007075554103867167,-0.01680724594953484,-0.008141323638661602
2010-05-24,0.0,0.008438686734128726,0.007159568814452679,0.003490651812592639,0.008630111125623013,0.024404530227314685,0.004453648349642618,0.01059449670997516,0.004228582626108116,0.002721090565596902
2010-05-25,-0.022305696917960638,-0.0048131480804667545,-0.015578389376379878,-0.03908136777981473,-0.03386459933488419,-0.02655486668941145,-0.0642416354804518,-0.022499218545636464,-0.022760871734659762,-0.04161488827262031
2010-05-26,0.016405983575448615,0.0338013749187707,-0.021979378356067492,0.021506444725571283,0.006644669515500388,0.05954745343841455,0.08766979702528271,0.0,0.017119123340387295,0.12499651045997033
2010-05-27,0.01904808829961884,0.012746044330641576,0.03159440578696799,0.017574923054243338,0.002204868308451398,-0.007124572018724542,0.0050495448851719535,0.00834823288885502,0.004233949278338898,-0.03303993793274707
2010-05-31,0.015839119498706873,0.008598308544349767,-0.003594224155107882,0.010398482298609124,-0.0033092763634546495,0.0020404133576963474,-0.006497772205370043,0.030411693696147907,0.01537429958290988,-0.020888412534666702
2010-06-01,-0.021661438882924315,0.027028727197670844,-0.015729442296281586,-0.013889134111201849,-0.005540261460497114,0.01918301680474529,-0.033153510571052494,-0.02095542188898619,-0.02386097951837191,-0.021334145942318333
2010-06-02,-0.013225768915401328,-0.02817060299898298,0.006078224016880843,0.01733172170612169,0.025234488209261323,0.009950534723365488,0.03965128277642246,0.009367786472087311,0.001419875395026845,-0.005405336879760309
2010-06-03,0.011764929536429627,0.030944833528934162,0.036887345353897774,0.01703610927072636,0.03617408924116649,0.02927017043034623,0.025588223176553366,0.011587635416898934,0.01687799150868124,0.01345923595146879
2010-06-04,0.007283158763189094,0.023001879102267427,-0.001168072450839287,0.0,0.007287996186036779,0.0321693153338827,0.04862535515033759,0.002301481509581787,0.0069490263353656585,0.0
2010-06-07,-0.027963492397052144,-0.006518096975978757,-0.033296716229537095,-0.027398807052311555,-0.03161468033890238,-0.009354309765851908,-0.03054301167734167,-0.019733629573474347,-0.011141978493315954,-0.01075279177626185
2010-06-08,-0.004487308575573414,-0.005464617759238516,0.0,0.0,0.0053389037501724804,-0.013245160287454876,-0.009694057256153032,0.004678240754314546,0.0013994914527361685,-0.0027064441752069355
2010-06-09,-0.006015371092505097,-0.0005478695159527551,-0.001210369635954483,0.0,-0.001065502873226998,0.009478542132576859,0.000693708949111735,0.005817510179972851,-0.004204620512062346,0.0054053368797602865
2010-06-10,0.013483249828931534,0.019544228457254276,0.006035075593333565,0.024014737849424796,0.00954918350583906,0.002826219477622695,0.009000348307041377,-0.002323062630154302,0.019472137825954472,0.002691710195752921
2010-06-11,0.011834547279092245,-0.028908216134011632,0.0012020482970255175,0.006756858352436172,0.017792095956117995,-0.0028262194776227105,0.0,-0.001163163764751455,0.013679985789549369,0.01864243574656544
2010-06-14,0.010241347721287918,0.017553920485331952,0.008378604003336912,0.0067111785445593385,0.004140756164921292,-0.007575771053391246,0.009601170178156102,-0.002331283785067064,0.006770654237605322,0.010498785777564761
2010-06-15,0.001454674778992561,-0.006546612235412771,-0.0011932210769732047,-0.0033498596847057194,0.0020640006447216848,-0.0009508340244193005,0.020271572262359153,-0.0011674357689876417,0.0,-0.018445686672812232
2010-06-16,-0.004369966927390981,0.0027327451533409974,0.017742552595004277,0.01333348293427053,0.006166563783407003,-0.0019047811572097302,0.029006362743586638,0.00698494594896047,-0.0013506825146290197,0.005304891007019098
2010-06-17,0.0014589186720516563,-0.0038281962105503366,0.0,0.01315816723460587,0.0040902227507460575,-0.01925006332086958,-0.013078961420173426,-0.005817510179972923,-0.013605368996655947,-0.005304891007019137
2010-06-18,-0.010256775419652904,-0.008805774791473056,-0.004701339300813079,0.012987148380631053,-0.0010211766678864293,-0.01962791380138549,0.020201892316434326,0.0034944475498186766,-0.02356313549814499,-0.0026632799319392703
2010-06-21,0.029029472771529816,0.0011050660315454286,0.01287332714038683,0.009631000744438551,0.006110046826265034,0.014757137826851778,0.01599989455163393,-0.003494447549818543,0.016690106572873505,0.018494585614141464
2010-06-22,0.0,-0.005537306716698536,-0.003493744744939481,-0.02917575346538455,0.001014687403617624,0.02125694679622289,-0.020527453366377773,0.0023312837850670777,0.0,0.0
2010-06-23,-0.005738682182850318,-0.008923228516033825,0.00116551692604977,0.0032843071955046712,0.0,0.0028638924991804047,-0.014358632120657515,0.00232527128071602,0.0027546481518596327,-0.00262115392199466
2010-06-24,-0.010122966913687447,0.01390808625977028,-0.004672611585318249,-0.003284307195504587,-0.017391915697885063,0.000952844102443379,-0.044363194245966533,0.022963260307467828,-0.006901238015770118,0.0
2010-06-25,-0.007293888437270541,-0.005540237164111772,0.013954093198811508,0.0032843071955046712,0.009245029489922917,0.00758975194110898,0.008895838516957636,0.027981774870417142,0.005525030273312402,-0.00790526075318846
2010-06-28,0.014534857011825537,-0.007248350629689095,0.02733687412021113,0.01302938858484636,0.015221285017885593,-0.0161979115531923,0.024890326290712965,0.00879120567564038,0.0,0.0026420098882282517
2010-06-29,-0.008695643353547578,-0.02092225236929392,-0.01130030964037788,-0.016313695780350943,-0.023434742906072732,-0.012566946201093134,-0.006666073266150093,-0.004385942206775516,-0.005525030273312332,-0.0052910184874516335
2010-06-30,-0.004376131527369967,0.003991792571796046,0.007923148122284432,0.0,0.011276648072109671,0.012566946201093096,0.00334040908530209,-0.01885807898477481,0.011019618789181982,0.007926146735677576
2010-07-01,0.005830806306362582,0.013005673377010677,-0.007923148122284417,0.0,-0.00613503588534389,0.008608159612083326,0.0053183525866570235,-0.006741553012679364,-0.009635454647968033,-0.015915375118835874
2010-07-02,0.008683161839653175,0.022772432342467366,0.014664484658909342,0.013071972512072922,0.005115174347387276,0.009478542132576859,0.02294297315314457,0.008978675362018193,0.0027624257226964762,0.01063823698238164
2010-07-05,0.0014398050740341668,0.0005488400821152592,-0.005613913968443874,-0.003251943930073855,0.0020384109044320376,0.007518615253797452,-0.007155102427475958,0.014420750692320903,0.0013784404094018708,0.0026420098882282517
2010-07-06,0.004307328547645091,0.023326344737181544,0.005613913968443839,0.0,0.002034536795106175,0.010247242730237279,0.0032596026499747,0.009863026820092885,-0.0027587835398554406,0.0026351282482258145
2010-07-07,-0.01152769681666332,0.05324845902909288,-0.018078771842503255,-0.009820028581999023,-0.016393734878413013,0.06546469260733374,0.008423058592245085,-0.012068084345842512,-0.0027662467334569015,-0.015915375118835874
2010-07-08,0.012959050451868495,0.029060196160243492,0.018078771842503356,0.009820028581999006,0.014359198083306888,-0.0017375470522275034,0.03299695638428022,0.0,0.004146589863910433,0.0026700660434232377
2010-07-09,0.01842757747611642,-0.019950616206957247,0.005583862309688735,0.0064936671983519155,0.006091302179500952,0.010380640722246459,0.02830908211100711,-0.0022100242487563915,0.0218290804365564,0.0026632799319393306
2010-07-12,0.009783204876822852,0.01995061620695715,0.0022247955975704644,0.00966189243817426,-0.002026155521936876,-0.023509973196110437,0.0018201020611563505,-0.010005668917814969,0.004040398928893744,0.0026558824077958254
2010-07-13,0.009688718300956037,-0.012422398892128712,-0.004454390525874832,0.0,0.006066732802797612,0.013129332473864067,0.015028581345585034,0.005571101833000741,0.005361929129601969,0.007926146735677576
2010-07-14,0.017748002759903184,0.0,0.004454390525874871,0.009569747003636601,0.00201391292093598,0.019802380830335586,0.024750399032461182,0.015435797009210698,0.005333089081763579,0.010471141998995261
2010-07-15,-0.010884740314985063,-0.007024773372464417,0.0,-0.012780122565370828,-0.0040320930530141,-0.006843196212380714,-0.014069310747129624,0.030174771789927494,0.0,-0.002607484469656253
2010-07-16,0.012236930404086525,0.014496616588246419,0.0,0.006410540808593675,0.0040320930530142185,0.00342754072170084,0.018714539032251728,-0.00425529642849167,-0.0013303445848431143,0.020672651991497502
2010-07-19,-0.01634901485616652,-0.008973282913177828,-0.0011112562092007827,-0.016103780953311657,-0.01011125558619139,0.00511942793221322,0.014952380595355313,0.0,-0.005340533849702661,0.005102052280491616
2010-07-20,-0.0027511779928380818,0.0025007143864904224,-0.0033431343166740995,0.006472780208873188,-0.009188122046925673,-0.0042646196729191265,-0.030128524882986323,0.0021299116559998525,0.002673791415962636,0.007604446078220384
2010-07-21,-0.01247438243279589,0.003988316861569565,-0.0180187520402938,-0.012987148380630899,-0.012384225229791922,0.0042646196729191265,0.009366487721571226,0.0,-0.016151131609004065,-0.007604446078220407
2010-07-22,-0.005594211002568166,0.029414055317721958,0.0,0.0,0.012384225229791858,0.04167276865025273,0.021902785617426403,0.0,-0.00271730311991007,-0.005102052280491738
